Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
8000.0,233117.58041381836,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,17484.738786171743,55.76584990682842,19426.465034484863,20671.265767762725,52513.837814331055,0.0,233117.58041381836,46623.51608276367,29776.710990406897,80133.67652893066,0.0,191508.29315185547,31918.048858642578,52485.51590967144,142139.67323303223,0.0,1.0,2.0,0.0,0.0,132.0,152.0,25.73808457238235,30.027765334446073,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,233117.58041381836,0.0,233117.58041381836,233117.58041381836,0.0,0.0,0.0,0.0
8000.0,215165.6150817871,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,19194.516737398473,65.06615843185924,16551.20116013747,18750.0173619179,53621.768951416016,0.0,215165.6150817871,35860.935846964516,27048.930739158477,79025.7453918457,0.0,176993.60847473145,29498.934745788574,51577.32053883297,142139.67323303223,0.0,1.0,2.0,0.0,0.0,152.0,152.0,32.53307921592962,32.53307921592962,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,215165.6150817871,0.0,215165.6150817871,215165.6150817871,0.0,0.0,0.0,0.0
8000.0,220856.4281463623,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,18455.42841659479,58.861768747726266,18404.702345530193,18962.420753004844,52513.837814331055,0.0,220856.4281463623,44171.28562927246,27914.983325686328,80133.67652893066,0.0,187623.9776611328,31270.662943522137,51043.25206263901,142139.67323303223,0.0,1.0,2.0,0.0,0.0,132.0,152.0,27.166970191258276,31.694798556467987,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,220856.4281463623,0.0,220856.4281463623,220856.4281463623,0.0,0.0,0.0,0.0
8000.0,276797.0561981201,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,14725.59013446503,46.965817406291805,23066.421349843342,25574.210240863864,79157.35244750977,0.0,276797.0561981201,55359.41123962402,42643.913441717465,119109.6305847168,0.0,212487.45918273926,35414.57653045654,52468.48327573673,133330.1067352295,0.0,1.0,2.0,0.0,0.0,132.0,152.0,21.676531110596216,25.289286295695586,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,276797.0561981201,0.0,276797.0561981201,276797.0561981201,0.0,0.0,0.0,0.0
8000.0,206341.74346923828,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,20015.3392646685,67.84860767684238,15872.441805326021,21171.829873359216,64302.44445800781,0.0,206341.74346923828,34390.29057820638,33845.281054380546,86105.3466796875,0.0,167328.1192779541,27888.019879659016,48016.25489347245,132298.94638061523,0.0,1.0,2.0,0.0,0.0,152.0,152.0,33.92430383842119,33.92430383842119,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,206341.74346923828,0.0,206341.74346923828,206341.74346923828,0.0,0.0,0.0,0.0
8000.0,201231.9564819336,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,20255.232177131566,64.6020653343254,16769.3297068278,18889.59743868664,52805.66215515137,0.0,201231.9564819336,40246.39129638672,28783.232164618315,86105.3466796875,2562.284469604492,155042.17147827148,25840.361913045246,47743.45254218356,130737.3046875,0.0,1.0,2.0,0.0,0.0,132.0,152.0,29.816337846611724,34.78572748771368,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,201231.9564819336,0.0,201231.9564819336,201231.9564819336,0.0,0.0,0.0,0.0
8000.0,206341.74346923828,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,19753.63749220068,63.00227855706792,17195.14528910319,18554.346307893018,52805.66215515137,0.0,206341.74346923828,41268.348693847656,28551.60912786152,86105.3466796875,3679.990768432617,161204.33807373047,26867.389678955078,47240.16990312132,130737.3046875,0.0,1.0,2.0,0.0,0.0,132.0,152.0,29.077974718646733,33.92430383842119,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,206341.74346923828,0.0,206341.74346923828,206341.74346923828,0.0,0.0,0.0,0.0
8000.0,198669.6720123291,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,20516.468159000386,65.43525173380888,16555.806001027424,18698.214497227236,52805.66215515137,0.0,198669.6720123291,39733.93440246582,30161.79857825095,86105.3466796875,0.0,151350.9750366211,25225.162506103516,44039.44787835418,121711.49253845215,0.0,1.0,2.0,0.0,0.0,132.0,152.0,30.2008854156041,35.234366318204785,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,198669.6720123291,0.0,198669.6720123291,198669.6720123291,0.0,0.0,0.0,0.0
8000.0,265893.45932006836,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,15532.537019004016,52.65266786103056,20453.343024620644,26641.563594121166,80291.2712097168,0.0,265893.45932006836,44315.57655334473,44921.598892377304,111039.40010070801,0.0,207765.1023864746,34627.51706441244,48457.86976713164,121711.49253845215,0.0,1.0,2.0,0.0,0.0,152.0,152.0,26.32633393051528,26.32633393051528,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,265893.45932006836,0.0,265893.45932006836,265893.45932006836,0.0,0.0,0.0,0.0
8000.0,222091.1979675293,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,18595.964350662038,63.03716729037979,17083.938305194562,24949.364454251438,78131.19888305664,0.0,222091.1979675293,37015.19966125488,38029.277005560216,104860.06736755371,1803.3981323242188,195298.6717224121,32549.77862040202,46509.719046353785,115007.40051269531,0.0,1.0,2.0,0.0,0.0,152.0,152.0,31.518583645189896,31.518583645189896,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,222091.1979675293,0.0,222091.1979675293,222091.1979675293,0.0,0.0,0.0,0.0
8000.0,62186.71798706055,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,3859.345013993789,64.32241689989648,20728.905995686848,15445.627918200411,42260.88523864746,6779.909133911133,49040.794372558594,49040.794372558594,0.0,49040.794372558594,49040.794372558594,55406.808853149414,55406.808853149414,0.0,55406.808853149414,55406.808853149414,0.0,0.0,0.0,0.0,52.0,52.0,32.16120844994824,32.16120844994824,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,62186.71798706055,0.0,62186.71798706055,62186.71798706055,0.0,0.0,0.0,0.0
8000.0,55406.808853149414,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,4331.597595452531,72.19329325754218,18468.936284383137,12730.945029668856,36276.57890319824,7266.998291015625,43543.57719421387,43543.57719421387,0.0,43543.57719421387,43543.57719421387,48139.81056213379,48139.81056213379,0.0,48139.81056213379,48139.81056213379,0.0,0.0,0.0,0.0,52.0,52.0,36.09664662877109,36.09664662877109,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,55406.808853149414,0.0,55406.808853149414,55406.808853149414,0.0,0.0,0.0,0.0
8000.0,57414.29328918457,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,4180.143763002828,69.6690627167138,19138.097763061523,12414.988899221373,36276.57890319824,7266.998291015625,43543.57719421387,43543.57719421387,0.0,43543.57719421387,43543.57719421387,50147.294998168945,50147.294998168945,0.0,50147.294998168945,50147.294998168945,0.0,0.0,0.0,0.0,52.0,52.0,34.8345313583569,34.8345313583569,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,57414.29328918457,0.0,57414.29328918457,57414.29328918457,0.0,0.0,0.0,0.0
8000.0,57414.29328918457,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,4180.143763002828,69.6690627167138,19138.097763061523,12414.988899221373,36276.57890319824,7266.998291015625,43543.57719421387,43543.57719421387,0.0,43543.57719421387,43543.57719421387,50147.294998168945,50147.294998168945,0.0,50147.294998168945,50147.294998168945,0.0,0.0,0.0,0.0,52.0,52.0,34.8345313583569,34.8345313583569,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,57414.29328918457,0.0,57414.29328918457,57414.29328918457,0.0,0.0,0.0,0.0
8000.0,51481.72378540039,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,4661.8485620339925,77.69747603389987,17160.574595133465,14453.508003134499,36276.57890319824,1334.4287872314453,37611.00769042969,37611.00769042969,0.0,37611.00769042969,37611.00769042969,50147.294998168945,50147.294998168945,0.0,50147.294998168945,50147.294998168945,0.0,0.0,0.0,0.0,52.0,52.0,38.84873801694994,38.84873801694994,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,51481.72378540039,0.0,51481.72378540039,51481.72378540039,0.0,0.0,0.0,0.0
8000.0,50147.294998168945,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,4785.9012137895625,79.76502022982604,16715.76499938965,9365.197064534486,29340.505599975586,6936.073303222656,36276.57890319824,36276.57890319824,0.0,36276.57890319824,36276.57890319824,43211.22169494629,43211.22169494629,0.0,43211.22169494629,43211.22169494629,0.0,0.0,0.0,0.0,52.0,52.0,39.88251011491302,39.88251011491302,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,50147.294998168945,0.0,50147.294998168945,50147.294998168945,0.0,0.0,0.0,0.0
8000.0,46453.47595214844,2.0,2.0,120.0,120.0,66.0,54.0,60.0,6.0,66.0,54.0,60.0,6.0,5166.459453910901,86.10765756518168,15484.491984049479,15433.500076493057,36990.88096618652,1507.0438385009766,38497.9248046875,38497.9248046875,0.0,38497.9248046875,38497.9248046875,44946.43211364746,44946.43211364746,0.0,44946.43211364746,44946.43211364746,0.0,0.0,0.0,0.0,52.0,52.0,43.05382878259084,43.05382878259084,54.0,66.0,60.0,6.0,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,60.0,60.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,2.0,120.0,65535.0,65535.0,0.0,20.0,46453.47595214844,0.0,46453.47595214844,46453.47595214844,0.0,0.0,0.0,0.0
8000.0,46640.39611816406,4.0,3.0,228.0,174.0,66.0,54.0,57.0,5.196152422706632,66.0,54.0,58.0,5.656854249492381,8619.137774506196,150.0844886108044,7773.399353027344,11267.039126008092,30029.773712158203,0.0,46640.39611816406,15546.798706054688,20722.72982628974,44834.61380004883,0.0,31835.556030273438,15917.778015136719,15917.778015136719,31835.556030273438,0.0,0.0,0.0,0.0,0.0,92.0,72.0,85.76256492045965,64.32192369034475,54.0,66.0,57.42857142857143,5.421047417431507,29.38775510204081,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.75,57.42857142857143,57.0,58.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,3.0,174.0,65535.0,65535.0,0.0,20.0,46640.39611816406,0.0,46640.39611816406,46640.39611816406,0.0,0.0,0.0,0.0
8000.0,324358.7017059326,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12732.817027194498,43.16209161760847,24950.669361994816,27363.095561745115,73224.54452514648,0.0,324358.7017059326,54059.783617655434,36154.63388548123,109478.71208190918,0.0,258575.9162902832,43095.98604838053,68292.60832107399,183745.6226348877,0.0,1.0,2.0,0.0,0.0,152.0,152.0,21.581045808804234,21.581045808804234,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,324358.7017059326,0.0,324358.7017059326,324358.7017059326,0.0,0.0,0.0,0.0
8000.0,340160.1314544678,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12141.340557286392,41.157086634869124,26166.163958035984,35202.259269520226,120184.89837646484,0.0,340160.1314544678,56693.35524241129,51901.56593445969,151145.21980285645,1444.3397521972656,297623.3959197998,49603.89931996664,70431.52861810043,173419.71397399902,0.0,1.0,2.0,0.0,0.0,152.0,152.0,20.578543317434562,20.578543317434562,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,340160.1314544678,0.0,340160.1314544678,340160.1314544678,0.0,0.0,0.0,0.0
8000.0,340160.1314544678,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12141.340557286392,41.157086634869124,26166.163958035984,33875.413689860085,116851.5682220459,0.0,340160.1314544678,56693.35524241129,51261.14498747621,151145.21980285645,1444.3397521972656,294106.96029663086,49017.82671610514,69829.90371191871,173238.03901672363,0.0,1.0,2.0,0.0,0.0,152.0,152.0,20.578543317434562,20.578543317434562,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,340160.1314544678,0.0,340160.1314544678,340160.1314544678,0.0,0.0,0.0,0.0
8000.0,324358.7017059326,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12732.817027194498,43.16209161760847,24950.669361994816,28400.63077226462,83474.63607788086,0.0,324358.7017059326,54059.783617655434,47341.67913310179,135551.69105529785,0.0,260164.97611999512,43360.82935333252,64888.827806945206,171911.23962402344,0.0,1.0,2.0,0.0,0.0,152.0,152.0,21.581045808804234,21.581045808804234,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,324358.7017059326,0.0,324358.7017059326,324358.7017059326,0.0,0.0,0.0,0.0
8000.0,320390.7012939453,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,12721.967221702971,40.575459735559036,26699.225107828777,30641.67730468876,103718.28079223633,0.0,320390.7012939453,64078.14025878906,49526.04747296269,149379.96864318848,3748.8937377929688,261444.3302154541,43574.05503590902,62031.31998505663,153973.81782531738,0.0,1.0,2.0,0.0,0.0,132.0,152.0,18.72713526256571,21.848324472993326,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,320390.7012939453,0.0,320390.7012939453,320390.7012939453,0.0,0.0,0.0,0.0
8000.0,319277.5249481201,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12935.454823107546,43.84899940036456,24559.809611393855,28228.438414738015,92814.68391418457,0.0,319277.5249481201,53212.920824686684,52199.55793176306,149808.40682983398,1008.0337524414062,253998.9948272705,42333.16580454508,58950.62140621094,151453.25660705566,0.0,1.0,2.0,0.0,0.0,152.0,152.0,21.92449970018228,21.92449970018228,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,319277.5249481201,0.0,319277.5249481201,319277.5249481201,0.0,0.0,0.0,0.0
8000.0,332443.2373046875,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12423.173452058567,42.11245237985955,25572.55671574519,34811.66404655687,125510.93101501465,0.0,332443.2373046875,55407.206217447914,54951.857797885794,160087.82386779785,2704.620361328125,274017.0955657959,45669.51592763265,64167.30600936071,146498.6801147461,0.0,1.0,2.0,0.0,0.0,152.0,152.0,21.056226189929774,21.056226189929774,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,332443.2373046875,0.0,332443.2373046875,332443.2373046875,0.0,0.0,0.0,0.0
8000.0,332443.2373046875,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,12423.173452058567,42.11245237985955,25572.55671574519,31651.317858839895,113970.51811218262,0.0,332443.2373046875,55407.206217447914,54513.77769935899,158597.46932983398,1490.3545379638672,265718.2216644287,44286.370277404785,60432.11489495914,143730.64041137695,0.0,1.0,2.0,0.0,0.0,152.0,152.0,21.056226189929774,21.056226189929774,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,332443.2373046875,0.0,332443.2373046875,332443.2373046875,0.0,0.0,0.0,0.0
8000.0,311239.95780944824,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,13269.504433388105,44.98137096063764,23941.535216111402,26259.188392243723,88811.63597106934,0.0,311239.95780944824,51873.32630157471,40933.82637930296,122867.58422851562,506.6394805908203,236545.32432556152,39424.22072092692,55236.442286430254,140416.14532470703,0.0,1.0,2.0,0.0,0.0,152.0,152.0,22.49068548031882,22.49068548031882,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,311239.95780944824,0.0,311239.95780944824,311239.95780944824,0.0,0.0,0.0,0.0
8000.0,318893.9094543457,6.0,7.0,421.0,3655.0,139.0,54.0,70.16666666666667,31.093496997854,1514.0,54.0,522.1428571428571,631.2455778790348,12781.680299176547,40.765908706892816,26574.49245452881,31630.469873678434,112346.64916992188,0.0,318893.9094543457,63778.78189086914,56699.64319138744,161167.86003112793,4010.2005004882812,244910.71701049805,40818.45283508301,56328.882949032464,128072.50022888184,0.0,1.0,2.0,0.0,0.0,132.0,152.0,18.815034787796684,21.95087391909613,54.0,1514.0,313.53846153846155,515.5346165180398,265775.94082840235,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,1.1666666666666667,313.53846153846155,70.16666666666667,522.1428571428571,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,318893.9094543457,0.0,318893.9094543457,318893.9094543457,0.0,0.0,0.0,0.0
8000.0,285385.3702545166,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,14471.659834268037,49.05647401446792,21952.72078880897,39417.171020693655,143754.4822692871,0.0,285385.3702545166,47564.22837575277,60367.47746256903,171952.486038208,1018.0473327636719,260769.84405517578,43461.64067586263,61322.37219841569,143754.4822692871,0.0,1.0,2.0,0.0,0.0,152.0,152.0,24.52823700723396,24.52823700723396,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,285385.3702545166,0.0,285385.3702545166,285385.3702545166,0.0,0.0,0.0,0.0
8000.0,276874.7806549072,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,14916.49037240258,50.56437414373756,21298.06005037748,33421.4721339128,122172.83248901367,0.0,276874.7806549072,46145.79677581787,56534.20221232696,165178.0605316162,0.0,239188.67111206055,39864.77851867676,55710.163041495856,122172.83248901367,0.0,1.0,2.0,0.0,0.0,152.0,152.0,25.28218707186878,25.28218707186878,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,276874.7806549072,0.0,276874.7806549072,276874.7806549072,0.0,0.0,0.0,0.0
8000.0,283404.8271179199,7.0,7.0,475.0,3655.0,139.0,54.0,67.85714285714286,29.337584725928284,1514.0,54.0,522.1428571428571,631.2455778790348,14572.793420634212,49.399299730963435,21800.37131676307,34283.7537911686,128303.76625061035,0.0,283404.8271179199,47234.137852986656,56255.504174231464,166313.17138671875,1490.3545379638672,250729.08401489258,41788.180669148765,56633.83007683843,128303.76625061035,0.0,1.0,2.0,0.0,0.0,152.0,152.0,24.699649865481717,24.699649865481717,54.0,1514.0,295.0,501.258131391117,251259.7142857143,2.0,2.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,295.0,67.85714285714286,522.1428571428571,152.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,475.0,7.0,3655.0,65535.0,65535.0,1.0,20.0,283404.8271179199,0.0,283404.8271179199,283404.8271179199,0.0,0.0,0.0,0.0
