Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
1900.0,2005792.6177978516,2.0,0.0,334.0,0.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,166.5177132652411,0.9971120554804856,2005792.6177978516,0.0,2005792.6177978516,2005792.6177978516,2005792.6177978516,2005792.6177978516,0.0,2005792.6177978516,2005792.6177978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.9971120554804856,0.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,334.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,2005792.6177978516,0.0,2005792.6177978516,2005792.6177978516
443.0,2996012.9261016846,3.0,0.0,198.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.08783235712912,1.0013307932898352,1498006.4630508423,507283.091545105,2005289.5545959473,990723.3715057373,2996012.9261016846,1498006.4630508423,507283.091545105,2005289.5545959473,990723.3715057373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0013307932898352,0.0,66.0,66.0,66.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,0.0,0.0,65535.0,0.0,0.0,20.0,990723.3715057373,0.0,990723.3715057373,990723.3715057373,2005289.5545959473,0.0,2005289.5545959473,2005289.5545959473
123.0,16318.559646606445,1.0,1.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,11030.385272846812,122.55983636496457,16318.559646606445,0.0,16318.559646606445,16318.559646606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,61.279918182482284,61.279918182482284,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,90.0,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,90.0,0.0,0.0,1.0,20.0,16318.559646606445,0.0,16318.559646606445,16318.559646606445,0.0,0.0,0.0,0.0
445.0,9962.797164916992,3.0,2.0,174.0,120.0,66.0,54.0,58.0,5.656854249492381,66.0,54.0,60.0,6.0,29509.784765596956,501.8670878502884,2490.699291229248,2272.315047582254,6048.917770385742,0.0,9962.797164916992,4981.398582458496,2243.638038635254,7225.03662109375,2737.760543823242,3913.87939453125,3913.87939453125,0.0,3913.87939453125,3913.87939453125,0.0,0.0,0.0,0.0,72.0,52.0,301.120252710173,200.74683514011534,54.0,66.0,58.8,5.878775382679627,34.559999999999995,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,58.8,58.0,60.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,174.0,2.0,120.0,65535.0,65535.0,0.0,20.0,9962.797164916992,0.0,9962.797164916992,9962.797164916992,0.0,0.0,0.0,0.0
135.0,11969.804763793945,4.0,3.0,228.0,174.0,66.0,54.0,57.0,5.196152422706632,66.0,54.0,58.0,5.656854249492381,33584.50767851808,584.8048600736978,1994.9674606323242,2066.2648679543163,6048.917770385742,0.0,11969.804763793945,3989.9349212646484,2306.9333501158017,7225.03662109375,2007.0075988769531,5920.886993408203,2960.4434967041016,953.4358978271484,3913.87939453125,2007.0075988769531,0.0,0.0,0.0,0.0,92.0,72.0,334.17420575639875,250.63065431729908,54.0,66.0,57.42857142857143,5.421047417431507,29.38775510204081,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.75,57.42857142857143,57.0,58.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,3.0,174.0,65535.0,65535.0,0.0,20.0,11969.804763793945,0.0,11969.804763793945,11969.804763793945,0.0,0.0,0.0,0.0
443.0,8004129.409790039,2.0,0.0,132.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,16.49148748626524,0.2498710225191703,8004129.409790039,0.0,8004129.409790039,8004129.409790039,8004129.409790039,8004129.409790039,0.0,8004129.409790039,8004129.409790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.2498710225191703,0.0,66.0,66.0,66.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,0.0,0.0,65535.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8004129.409790039,0.0,8004129.409790039,8004129.409790039
139.0,95000.5054473877,4.0,2.0,228.0,120.0,66.0,54.0,57.0,5.196152422706632,66.0,54.0,60.0,6.0,3663.138405013289,63.157558707125666,19000.10108947754,32062.202640856245,82845.44944763184,0.0,95000.5054473877,31666.83514912923,36224.20025748023,82845.44944763184,4115.104675292969,86960.5541229248,86960.5541229248,0.0,86960.5541229248,86960.5541229248,0.0,0.0,0.0,0.0,92.0,52.0,42.105039138083775,21.052519569041888,54.0,66.0,58.0,5.656854249492381,32.00000000000001,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,58.0,57.0,60.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,2.0,120.0,65535.0,8192.0,0.0,20.0,95000.5054473877,0.0,95000.5054473877,95000.5054473877,0.0,0.0,0.0,0.0
256.0,2964107.036590576,3.0,0.0,198.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.79920716619829,1.0121091994878528,1482053.518295288,527086.9731903076,2009140.4914855957,954966.5451049805,2964107.036590576,1482053.518295288,527086.9731903076,2009140.4914855957,954966.5451049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0121091994878528,0.0,66.0,66.0,66.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,0.0,0.0,65535.0,0.0,0.0,20.0,954966.5451049805,0.0,954966.5451049805,954966.5451049805,2009140.4914855957,0.0,2009140.4914855957,2009140.4914855957
23.0,2966813.325881958,3.0,0.0,198.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.73827378105754,1.0111859663796596,1483406.662940979,528440.1178359985,2011846.7807769775,954966.5451049805,2966813.325881958,1483406.662940979,528440.1178359985,2011846.7807769775,954966.5451049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0111859663796596,0.0,66.0,66.0,66.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,0.0,0.0,65535.0,0.0,0.0,20.0,954966.5451049805,0.0,954966.5451049805,954966.5451049805,2011846.7807769775,0.0,2011846.7807769775,2011846.7807769775
995.0,2968183.994293213,3.0,0.0,198.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66.70745492216292,1.0107190139721656,1484091.9971466064,525409.2216491699,2009501.2187957764,958682.7754974365,2968183.994293213,1484091.9971466064,525409.2216491699,2009501.2187957764,958682.7754974365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0107190139721656,0.0,66.0,66.0,66.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,198.0,0.0,0.0,65535.0,0.0,0.0,20.0,958682.7754974365,0.0,958682.7754974365,958682.7754974365,2009501.2187957764,0.0,2009501.2187957764,2009501.2187957764
