Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
443.0,1226223.2303619385,9.0,11.0,2337.0,7738.0,906.0,54.0,259.6666666666667,300.39603489023915,1506.0,54.0,703.4545454545455,639.1125044844841,8216.285379804956,16.310243930133907,64538.0647558915,101405.54956193703,237032.89031982422,0.0,994447.7081298828,124305.96351623535,120479.7724596625,263929.6054840088,0.0,989190.3400421143,98919.03400421143,114467.95461587826,247198.58169555664,0.0,4.0,5.0,0.0,0.0,192.0,232.0,7.339609768560258,8.97063416157365,54.0,1506.0,503.75,560.3634423300649,314007.1875,2.0,2.0,0.0,9.0,19.0,0.0,0.0,0.0,1.2222222222222223,503.75,259.6666666666667,703.4545454545455,192.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2337.0,11.0,7738.0,65535.0,65535.0,4.0,20.0,1226223.2303619385,0.0,1226223.2303619385,1226223.2303619385,0.0,0.0,0.0,0.0
443.0,174700.73699951172,1.0,1.0,55.0,66.0,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,692.6129910965298,11.448148613165781,174700.73699951172,0.0,174700.73699951172,174700.73699951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,5.7240743065828905,5.7240743065828905,55.0,66.0,60.5,5.5,30.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,60.5,55.0,66.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,66.0,251.0,16386.0,1.0,20.0,174700.73699951172,0.0,174700.73699951172,174700.73699951172,0.0,0.0,0.0,0.0
22.0,181047.4395751953,10.0,10.0,1707.0,2253.0,958.0,54.0,170.7,263.3484573715973,1054.0,54.0,225.3,318.71807291084076,21872.720262112703,110.46828415208437,9528.812609220806,15681.025125039841,61028.95736694336,0.0,176901.81732177734,19655.757480197484,24786.870097972485,77021.59881591797,0.0,177690.7444000244,19743.416044447156,19408.45883741942,61028.95736694336,0.0,7.0,5.0,0.0,0.0,212.0,212.0,55.23414207604218,55.23414207604218,54.0,1054.0,198.0,293.6189707767535,86212.10000000002,1.0,2.0,1.0,12.0,19.0,0.0,0.0,0.0,1.0,198.0,170.7,225.3,212.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1707.0,10.0,2253.0,65535.0,65535.0,7.0,20.0,181047.4395751953,0.0,181047.4395751953,181047.4395751953,0.0,0.0,0.0,0.0
22.0,143120.76568603516,3.0,4.0,197.0,250.0,77.0,54.0,65.66666666666667,9.392668535736915,76.0,54.0,62.5,9.205976319760984,3123.236504900948,48.90974392462335,23853.460947672527,22792.984592270095,73463.91677856445,3098.011016845703,46738.1477355957,23369.07386779785,7790.327072143555,31159.400939941406,15578.746795654297,126219.9878692627,42073.329289754234,29223.12188681202,73463.91677856445,3098.011016845703,1.0,1.0,0.0,0.0,72.0,92.0,20.961318824838578,27.94842509978477,54.0,77.0,63.857142857142854,9.417742699342577,88.6938775510204,0.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,1.3333333333333333,63.857142857142854,65.66666666666667,62.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,197.0,4.0,250.0,65535.0,65535.0,1.0,20.0,143120.76568603516,0.0,143120.76568603516,143120.76568603516,0.0,0.0,0.0,0.0
22.0,403762.3405456543,15.0,16.0,2405.0,3033.0,958.0,54.0,160.33333333333334,215.39163297481065,1054.0,54.0,189.5625,256.1579026572282,13468.318993423096,76.77783905776315,13458.744684855143,12394.954721625658,66812.51525878906,2224.6837615966797,392788.6486053467,28056.33204323905,26661.5489406049,118585.10971069336,8718.013763427734,390501.0223388672,26033.401489257812,16231.760294964435,66812.51525878906,2224.6837615966797,12.0,11.0,0.0,0.0,312.0,332.0,37.15056728601442,39.62727177174872,54.0,1054.0,175.41935483870967,237.75750375778293,56528.63059313216,1.0,2.0,1.0,23.0,30.0,0.0,0.0,0.0,1.0666666666666667,175.41935483870967,160.33333333333334,189.5625,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2405.0,16.0,3033.0,65535.0,65535.0,12.0,20.0,403762.3405456543,0.0,403762.3405456543,403762.3405456543,0.0,0.0,0.0,0.0
22.0,403762.3405456543,15.0,17.0,2397.0,3087.0,958.0,54.0,159.8,215.4561672359369,1054.0,54.0,181.58823529411765,250.54835363388545,13582.247399766873,79.25454354349743,13024.591630504978,13774.358924588378,66810.36949157715,0.0,392788.6486053467,28056.33204323905,24448.296264905002,109836.10153198242,4678.487777709961,390501.0223388672,24406.3138961792,20345.16016502949,66810.36949157715,0.0,12.0,11.0,0.0,0.0,312.0,352.0,37.15056728601442,42.10397625748301,54.0,1054.0,171.375,235.0046209652057,55227.171875,1.0,2.0,1.0,23.0,31.0,0.0,0.0,0.0,1.1333333333333333,171.375,159.8,181.58823529411765,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2397.0,17.0,3087.0,65535.0,65535.0,12.0,20.0,403762.3405456543,0.0,403762.3405456543,403762.3405456543,0.0,0.0,0.0,0.0
22.0,436322.9274749756,15.0,15.0,2397.0,2979.0,958.0,54.0,159.8,215.4561672359369,1054.0,54.0,198.6,262.0772913982946,12321.149454857215,68.75641436862286,15045.618188792261,12508.553781439034,58211.08818054199,0.0,436322.9274749756,31165.923391069686,25349.403155224918,111482.14340209961,3885.507583618164,423061.6092681885,30218.686376299178,16255.222798066492,58860.30197143555,7847.54753112793,12.0,11.0,0.0,0.0,312.0,312.0,34.37820718431143,34.37820718431143,54.0,1054.0,179.2,240.68505008274468,57929.29333333331,1.0,2.0,1.0,23.0,29.0,0.0,0.0,0.0,1.0,179.2,159.8,198.6,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2397.0,15.0,2979.0,65535.0,65535.0,12.0,20.0,436322.9274749756,0.0,436322.9274749756,436322.9274749756,0.0,0.0,0.0,0.0
22.0,401194.33403015137,15.0,17.0,2405.0,3087.0,958.0,54.0,160.33333333333334,215.39163297481065,1054.0,54.0,181.58823529411765,250.54835363388545,13689.12652586777,79.76184428764907,12941.752710650044,10880.216768192398,56424.37934875488,0.0,382975.10147094727,27355.364390781946,23906.20112297169,102479.21943664551,4832.50617980957,390085.22033691406,24380.32627105713,16365.405790453824,65125.465393066406,0.0,12.0,11.0,0.0,0.0,312.0,352.0,37.3883645098355,42.373479777813564,54.0,1054.0,171.625,234.96472474607756,55208.42187499999,1.0,2.0,1.0,23.0,31.0,0.0,0.0,0.0,1.1333333333333333,171.625,160.33333333333334,181.58823529411765,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2405.0,17.0,3087.0,65535.0,65535.0,12.0,20.0,401194.33403015137,0.0,401194.33403015137,401194.33403015137,0.0,0.0,0.0,0.0
22.0,401194.33403015137,15.0,17.0,2421.0,3087.0,958.0,54.0,161.4,215.25854222306722,1054.0,54.0,181.58823529411765,250.54835363388545,13729.007448011595,79.76184428764907,12941.752710650044,11662.555647055637,52744.62699890137,1906.8717956542969,386134.6244812012,27581.044605800085,24871.581686405625,99865.19813537598,2815.0081634521484,389076.70974731445,24317.294359207153,15330.09495350541,52744.62699890137,2459.287643432617,12.0,11.0,0.0,0.0,312.0,352.0,37.3883645098355,42.373479777813564,54.0,1054.0,172.125,234.88411371355025,55170.54687500001,1.0,2.0,1.0,23.0,31.0,0.0,0.0,0.0,1.1333333333333333,172.125,161.4,181.58823529411765,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2421.0,17.0,3087.0,65535.0,65535.0,12.0,20.0,401194.33403015137,0.0,401194.33403015137,401194.33403015137,0.0,0.0,0.0,0.0
22.0,430495.7389831543,15.0,16.0,2405.0,3033.0,958.0,54.0,160.33333333333334,215.39163297481065,1054.0,54.0,189.5625,256.1579026572282,12631.94849000072,72.01000426443956,14349.857966105143,12875.358925727081,49362.1826171875,0.0,429103.13606262207,30650.224004473006,25599.383307793894,98605.15594482422,1958.3702087402344,419115.7817840576,27941.052118937176,18641.024005968316,56776.76200866699,0.0,12.0,11.0,0.0,0.0,312.0,332.0,34.84355045053527,37.16645381390429,54.0,1054.0,175.41935483870967,237.75750375778293,56528.63059313216,1.0,2.0,1.0,23.0,30.0,0.0,0.0,0.0,1.0666666666666667,175.41935483870967,160.33333333333334,189.5625,312.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2405.0,16.0,3033.0,65535.0,65535.0,12.0,20.0,430495.7389831543,0.0,430495.7389831543,430495.7389831543,0.0,0.0,0.0,0.0
